,time: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat
2430,6.0775e-07,191784184280315.22,0.9074232980443793,4.7472243507344824e-07,6.0775e-07,216505312457019.6,0.9141402369974841,5.019781713758107e-07,6.0775e-07,176571038527766.4,0.9028446309963587,4.573727764986605e-07,6.0775e-07,181086200268450.25,0.9042434744868423,5.293593599805976e-07
2431,6.08e-07,191683212807330.66,0.9073941231013458,4.7475552706444573e-07,6.08e-07,216397513243468.62,0.9141126461563087,5.020300588996377e-07,6.08e-07,176474551154929.22,0.9028143493514695,4.574216242651949e-07,6.08e-07,181000699066436.38,0.9042173107858726,5.293934285271403e-07
2432,6.082500000000001e-07,191582301526779.75,0.9073649501918999,4.747886536305894e-07,6.082500000000001e-07,216289778837064.88,0.914085058166796,5.020819634335142e-07,6.082500000000001e-07,176378126803068.56,0.9027840709403379,4.574705118608838e-07,6.082500000000001e-07,180915243732895.38,0.9041911487686398,5.294274727070847e-07
2433,6.085000000000001e-07,191481450405930.25,0.9073357793178825,4.748218148152248e-07,6.085000000000001e-07,216182109195802.53,0.9140574730292911,5.021338850119978e-07,6.085000000000001e-07,176281765432686.28,0.9027537957649091,4.5751943934175277e-07,6.085000000000001e-07,180829834236341.12,0.9041649884337235,5.29461492458419e-07
2434,6.0875e-07,191380659412070.2,0.9073066104811359,4.7485501066293585e-07,6.0875e-07,216074504277710.25,0.9140298907441409,5.021858236669396e-07,6.0875e-07,176185467004314.03,0.9027235238271311,4.57568406765586e-07,6.0875e-07,180744470545304.56,0.9041388297797,5.294954877187622e-07
2435,6.09e-07,191279928512507.94,0.9072774436835052,4.7488824121653313e-07,6.09e-07,215966964040851.06,0.9140023113116931,5.022377794331959e-07,6.09e-07,176089231478513.2,0.9026932551289536,4.5761741418831605e-07,6.09e-07,180659152628333.97,0.9041126728051434,5.295294584266073e-07
2436,6.0925e-07,191179257674571.75,0.9072482789268362,4.749215065204665e-07,6.0925e-07,215859488443322.53,0.9139747347322975,5.022897523433639e-07,6.0925e-07,175993058815874.72,0.9026629896723284,4.5766646166800716e-07,6.0925e-07,180573880453995.03,0.9040865175086258,5.295634045198295e-07
2437,6.095e-07,191078646865610.44,0.9072191162129775,4.749548066188187e-07,6.095e-07,215752077443256.62,0.913947161006305,5.023417424311984e-07,6.095e-07,175896948977019.47,0.9026327274592103,4.577155492609107e-07,6.095e-07,180488653990870.5,0.904060363888716,5.295973259360585e-07
2438,6.097500000000001e-07,190978096052992.78,0.9071899555437792,4.749881415551052e-07,6.097500000000001e-07,215644730998819.6,0.9139195901340678,5.023937497295833e-07,6.097500000000001e-07,175800901922597.75,0.902602468491556,4.5776467702407666e-07,6.097500000000001e-07,180403473207560.6,0.9040342119439804,5.296312226131516e-07
2439,6.100000000000001e-07,190877605204107.7,0.907160796921093,4.7502151137387685e-07,6.100000000000001e-07,215537449068211.97,0.9138920221159397,5.02445774272785e-07,6.100000000000001e-07,175704917613289.4,0.9025722127713243,4.578138450149746e-07,6.100000000000001e-07,180318338072682.44,0.9040080616729831,5.296650944882228e-07
2440,6.1025e-07,190777174286364.28,0.907131640346773,4.750549161187198e-07,6.1025e-07,215430231609668.8,0.913864456952276,5.024978160934811e-07,6.1025e-07,175608996009804.1,0.9025419603004764,4.578630532902294e-07,6.1025e-07,180233248554870.7,0.9039819130742852,5.296989414990126e-07
2441,6.105e-07,190676803267191.72,0.9071024858226746,4.7508835583324967e-07,6.105e-07,215323078581458.9,0.9138368946434331,5.025498752262373e-07,6.105e-07,175513137072880.7,0.9025117110809764,4.579123019072192e-07,6.105e-07,180148204622776.9,0.9039557661464457,5.297327635828914e-07
2442,6.1075e-07,190576492114039.28,0.9070733333506555,4.7512183056292344e-07,6.1075e-07,215215989941885.84,0.9138093351897694,5.026019517033573e-07,6.1075e-07,175417340763287.7,0.9024814651147895,4.579615909226632e-07,6.1075e-07,180063206245069.88,0.903929620888021,5.297665606763612e-07
2443,6.110000000000001e-07,190476240794376.3,0.9070441829325753,4.7515534035022484e-07,6.110000000000001e-07,215108965649287.06,0.9137817785916443,5.026540455596494e-07,6.110000000000001e-07,175321607041823.1,0.9024512224038842,4.580109203940732e-07,6.110000000000001e-07,179978253390435.62,0.903903477297564,5.29800332717174e-07
2444,6.112500000000001e-07,190376049275692.28,0.9070150345702949,4.75188885240478e-07,6.112500000000001e-07,215002005662034.25,0.9137542248494186,5.02706156827941e-07,6.112500000000001e-07,175225935869314.28,0.9024209829502308,4.5806029037882247e-07,6.112500000000001e-07,179893346027577.2,0.9038773353736265,5.298340796418391e-07
2445,6.115e-07,190275917525496.62,0.9069858882656774,4.752224652770391e-07,6.115e-07,214895109938533.2,0.913726673963455,5.027582855417117e-07,6.115e-07,175130327206618.03,0.9023907467558022,4.5810970093381125e-07,6.115e-07,179808484125214.7,0.9038511951147565,5.298678013872433e-07
2446,6.1175e-07,190175845511318.78,0.9069567440205881,4.7525608050469876e-07,6.1175e-07,214788278437223.6,0.9136991259341171,5.028104317352106e-07,6.1175e-07,175034781014620.44,0.9023605138225728,4.5815915211613554e-07,6.1175e-07,179723667652085.38,0.9038250565194998,5.299014978901532e-07
2447,6.12e-07,190075833200708.28,0.9069276018368936,4.752897309674825e-07,6.12e-07,214681511116579.5,0.9136715807617701,5.028625954417688e-07,6.12e-07,174939297254236.97,0.9023302841525205,4.582086439833501e-07,6.12e-07,179638896576943.47,0.9037989195863998,5.29935169086715e-07
2448,6.1225e-07,189975880561234.56,0.9068984617164626,4.7532341670924906e-07,6.1225e-07,214574807935108.72,0.9136440384467807,5.029147766952039e-07,6.1225e-07,174843875886412.3,0.902300057747624,4.5825817659268513e-07,6.1225e-07,179554170868560.38,0.9037727843139968,5.299688149135777e-07
2449,6.125000000000001e-07,189875987560487.1,0.9068693236611658,4.753571377748953e-07,6.125000000000001e-07,214468168851353.06,0.9136164989895172,5.029669755289109e-07,6.125000000000001e-07,174748516872120.56,0.9022698346098659,4.583077500016128e-07,6.125000000000001e-07,179469490495724.4,0.9037466507008288,5.300024353071198e-07
2450,6.127500000000001e-07,189776154166075.22,0.9068401876728753,4.7539089420854955e-07,6.127500000000001e-07,214361593823888.44,0.9135889623903489,5.030191919769963e-07,6.127500000000001e-07,174653220172364.9,0.9022396147412296,4.5835736426709374e-07,6.127500000000001e-07,179384855427240.84,0.9037205187454315,5.300360302032247e-07
2451,6.13e-07,189676380345628.34,0.9068110537534656,4.754246860545781e-07,6.13e-07,214255082811324.53,0.913561428649647,5.030714260726478e-07,6.13e-07,174557985748177.8,0.9022093981437017,4.5840701944710764e-07,6.13e-07,179300265631932.06,0.903694388446337,5.300695995381536e-07
2452,6.1325e-07,189576666066795.66,0.9067819219048127,4.7545851335677616e-07,6.1325e-07,214148635772304.75,0.9135338977677839,5.031236778509471e-07,6.1325e-07,174462813560620.8,0.9021791848192708,4.584567155987117e-07,6.1325e-07,179215721078637.25,0.9036682598020759,5.301031432477974e-07
2453,6.135e-07,189477011297246.3,0.9067527921287943,4.7549237616038163e-07,6.135e-07,214042252665506.66,0.913506369745133,5.031759473442585e-07,6.135e-07,174367703570784.56,0.9021489747699274,4.585064527790493e-07,6.135e-07,179131221736212.7,0.9036421328111753,5.301366612676763e-07
2454,6.137500000000001e-07,189377416004669.34,0.906723664427291,4.755262745096632e-07,6.137500000000001e-07,213935933449641.4,0.9134788445820702,5.032282345870074e-07,6.137500000000001e-07,174272655739789.0,0.902118767997665,4.5855623104661893e-07,6.137500000000001e-07,179046767573531.44,0.9036160074721601,5.301701535338137e-07
2455,6.140000000000001e-07,189277880156773.66,0.9066945388021838,4.7556020844852276e-07,6.140000000000001e-07,213829678083453.9,0.9134513222789716,5.032805396129711e-07,6.140000000000001e-07,174177670028782.94,0.9020885645044785,4.58606050457548e-07,6.140000000000001e-07,178962358559483.5,0.9035898837835524,5.30203619981213e-07
2456,6.142500000000001e-07,189178403721287.97,0.9066654152553564,4.755941780221018e-07,6.142500000000001e-07,213723486525722.97,0.9134238028362158,5.033328624564151e-07,6.142500000000001e-07,174082746398944.25,0.9020583642923657,4.5865591107100084e-07,6.142500000000001e-07,178877994662975.88,0.9035637617438718,5.302370605458808e-07
2457,6.145e-07,189078986665960.9,0.9066362937886941,4.7562818327497676e-07,6.145e-07,213617358735260.9,0.9133962862541822,5.033852031504591e-07,6.145e-07,173987884811479.94,0.9020281673633266,4.587058129430522e-07,6.145e-07,178793675852932.3,0.903537641351635,5.302704751629524e-07
2458,6.1475e-07,188979628958560.8,0.9066071744040843,4.756622242509525e-07,6.1475e-07,213511294670913.75,0.9133687725332517,5.034375617298955e-07,6.1475e-07,173893085227625.75,0.9019979737193632,4.587557561324043e-07,6.1475e-07,178709402098293.34,0.9035115226053558,5.303038637671935e-07
2459,6.15e-07,188880330566875.88,0.9065780571034163,4.7569630099547857e-07,6.15e-07,213405294291561.2,0.913341261673807,5.03489938227695e-07,6.15e-07,173798347608646.62,0.9019677833624797,4.5880574069597666e-07,6.15e-07,178625173368016.4,0.9034854055035463,5.303372262937476e-07
2460,6.152500000000001e-07,188781091458714.1,0.9065489418885806,4.757304135524319e-07,6.152500000000001e-07,213299357556116.5,0.9133137536762316,5.035423326791182e-07,6.152500000000001e-07,173703671915836.16,0.9019375962946827,4.5885576669204647e-07,6.152500000000001e-07,178540989631075.78,0.9034592900447149,5.30370562678262e-07
2461,6.155000000000001e-07,188681911601903.2,0.9065198287614703,4.757645619677344e-07,6.155000000000001e-07,213193484423526.56,0.9132862485409108,5.03594745116762e-07,6.155000000000001e-07,173609058110517.0,0.9019074125179812,4.589058341778183e-07,6.155000000000001e-07,178456850856462.53,0.903433176227368,5.304038728546394e-07
2462,6.1575e-07,188582790964290.7,0.90649071772398,4.757987462843299e-07,6.1575e-07,213087674852771.7,0.9132587462682317,5.036471755754541e-07,6.1575e-07,173514506154040.62,0.9018772320343865,4.589559432111437e-07,6.1575e-07,178372757013184.47,0.9034070640500088,5.304371567576594e-07
2463,6.16e-07,188483729513743.62,0.9064616087780061,4.7583296654841175e-07,6.16e-07,212981928802865.75,0.9132312468585823,5.036996240894451e-07,6.16e-07,173420016007787.1,0.9018470548459113,4.590060938502612e-07,6.16e-07,178288708070266.0,0.903380953511138,5.304704143222322e-07
2464,6.1625e-07,188384727218149.12,0.9064325019254473,4.758672228039991e-07,6.1625e-07,212876246232856.0,0.9132037503123518,5.037520906920631e-07,6.1625e-07,173325587633165.56,0.9018168809545719,4.5905628615218573e-07,6.1625e-07,178204703996748.47,0.9033548446092539,5.305036454826462e-07
2465,6.165e-07,188285784045413.72,0.9064033971682034,4.759015150961518e-07,6.165e-07,212770627101823.28,0.9131762566299316,5.038045754180265e-07,6.165e-07,173231220991613.78,0.9017867103623858,4.5910652017566607e-07,6.165e-07,178120744761689.84,0.9033287373428516,5.30536850172944e-07
2466,6.167500000000001e-07,188186899963463.72,0.9063742945081767,4.759358434697645e-07,6.167500000000001e-07,212665071368881.62,0.913148765811714,5.038570783011792e-07,6.167500000000001e-07,173136916044598.16,0.9017565430713729,4.5915679597763623e-07,6.167500000000001e-07,178036830334164.84,0.9033026317104238,5.305700283276468e-07
2467,6.170000000000001e-07,188088074940245.03,0.9063451939472714,4.7597020796936473e-07,6.170000000000001e-07,212559578993178.56,0.9131212778580928,5.039095993756293e-07,6.170000000000001e-07,173042672753613.84,0.901726379083556,4.592071136169523e-07,6.170000000000001e-07,177952960683264.75,0.9032765277104604,5.306031798805305e-07
2468,6.1725e-07,187989308943723.34,0.9063160954873928,4.76004608640121e-07,6.1725e-07,212454149933894.9,0.9130937927694636,5.039621386756886e-07,6.1725e-07,172948491080184.7,0.9016962184009591,4.5925747315068355e-07,6.1725e-07,177869135778097.72,0.9032504253414488,5.306363047657481e-07
2469,6.175e-07,187890601941883.78,0.9062869991304487,4.760390455268334e-07,6.175e-07,212348784150244.7,0.9130663105462229,5.040146962350915e-07,6.175e-07,172854370985863.03,0.9016660610256092,4.5930787463722455e-07,6.175e-07,177785355587788.2,0.9032243246018733,5.30669402917084e-07
2470,6.1775e-07,187791953902731.28,0.9062579048783486,4.760735186747418e-07,6.1775e-07,212243481601475.28,0.9130388311887686,5.040672720889046e-07,6.1775e-07,172760312432229.9,0.9016359069595357,4.5935831813468114e-07,6.1775e-07,177701620081477.5,0.9031982254902158,5.307024742679496e-07
2471,6.180000000000001e-07,187693364794290.2,0.9062288127330042,4.76108028128518e-07,6.180000000000001e-07,212138242246867.3,0.9130113546975006,5.041198662708796e-07,6.180000000000001e-07,172666315380894.88,0.9016057562047691,4.5940880370102226e-07,6.180000000000001e-07,177617929228323.6,0.9031721280049552,5.30735518751761e-07
2472,6.182500000000001e-07,187594834584604.6,0.906199722696328,4.761425739332723e-07,6.182500000000001e-07,212033066045734.5,0.9129838810728199,5.041724788148071e-07,6.182500000000001e-07,172572379793496.03,0.9015756087633434,4.594593313938921e-07,6.182500000000001e-07,177534282997500.8,0.9031460321445676,5.307685363026886e-07
2473,6.185e-07,187496363241738.03,0.9061706347702357,4.7617715613435364e-07,6.185e-07,211927952957423.75,0.912956410315129,5.042251097558099e-07,6.185e-07,172478505631699.97,0.9015454646372945,4.595099012721455e-07,6.185e-07,177450681358200.22,0.9031199379075271,5.308015268535299e-07
2474,6.1875e-07,187397950733773.62,0.9061415489566438,4.762117747761388e-07,6.1875e-07,211822902941315.06,0.9129289424248317,5.042777591279826e-07,6.1875e-07,172384692857201.62,0.9015153238286595,4.5956051339334016e-07,6.1875e-07,177367124279629.3,0.903093845292304,5.308344903374637e-07
2475,6.19e-07,187299597028814.03,0.9061124652574714,4.7624642990465317e-07,6.19e-07,211717915956821.66,0.912901477402333,5.043304269649458e-07,6.19e-07,172290941431724.53,0.9014851863394795,4.5961116781586983e-07,6.19e-07,177283611731012.2,0.9030677542973666,5.308674266877964e-07
2476,6.1925e-07,187201302094981.38,0.9060833836746387,4.7628112156434684e-07,6.1925e-07,211612991963389.66,0.9128740152480398,5.043831133021661e-07,6.1925e-07,172197251317020.56,0.9014550521717964,4.596618645978037e-07,6.1925e-07,177200143681589.47,0.90304166492118,5.309003358368375e-07
2477,6.195000000000001e-07,187103065900417.38,0.9060543042100685,4.763158498009151e-07,6.195000000000001e-07,211508130920498.2,0.9128465559623606,5.044358181731043e-07,6.195000000000001e-07,172103622474869.94,0.9014249213276548,4.5971260379764425e-07,6.195000000000001e-07,177116720100618.25,0.9030155771622072,5.309332177181275e-07
2478,6.197500000000001e-07,187004888413283.1,0.9060252268656851,4.7635061465928376e-07,6.197500000000001e-07,211403332787659.56,0.9128190995457045,5.04488541612616e-07,6.197500000000001e-07,172010054867081.22,0.9013947938091017,4.597633854735697e-07,6.197500000000001e-07,177033340957371.97,0.9029894910189072,5.309660722639595e-07
2479,6.2e-07,186906769601759.2,0.9059961516434144,4.76385416184819e-07,6.2e-07,211298597524418.88,0.9127916459984828,5.045412836553083e-07,6.2e-07,171916548455491.34,0.9013646696181862,4.598142096836563e-07,6.2e-07,176950006221140.72,0.9029634064897377,5.30998899407505e-07
2480,6.2025e-07,186808709434045.62,0.9059670785451845,4.7642025442292233e-07,6.2025e-07,211193925090354.2,0.9127641953211078,5.045940443349858e-07,6.2025e-07,171823103201965.34,0.9013345487569594,4.5986507648618413e-07,6.2025e-07,176866715861230.94,0.9029373235731527,5.310316990798141e-07
2481,6.205e-07,186710707878361.88,0.9059380075729254,4.764551294188315e-07,6.205e-07,211089315445076.38,0.9127367475139934,5.046468236867864e-07,6.205e-07,171729719068396.75,0.9013044312274748,4.5991598594045883e-07,6.205e-07,176783469846965.4,0.9029112422676036,5.310644712148191e-07
2482,6.2075e-07,186612764902946.88,0.9059089387285688,4.764900412176191e-07,6.2075e-07,210984768548229.34,0.9127093025775548,5.046996217447577e-07,6.2075e-07,171636396016707.1,0.9012743170317882,4.5996693810339516e-07,6.2075e-07,176700268147683.47,0.9028851625715388,5.310972157437019e-07
2483,6.210000000000001e-07,186514880476058.84,0.9058798720140482,4.765249898654027e-07,6.210000000000001e-07,210880284359489.7,0.9126818605122087,5.047524385436524e-07,6.210000000000001e-07,171543134008846.2,0.9012442061719574,4.6001793303478445e-07,6.210000000000001e-07,176617110732740.7,0.9028590844834047,5.311299325988755e-07
2484,6.212500000000001e-07,186417054565975.53,0.9058508074312989,4.7655997540692515e-07,6.212500000000001e-07,210775862838566.8,0.9126544213183735,5.048052741180368e-07,6.212500000000001e-07,171449933006792.0,0.9012140986500428,4.6006897079221465e-07,6.212500000000001e-07,176533997571509.1,0.9028330080016439,5.311626217125079e-07
2485,6.215e-07,186319287140993.9,0.9058217449822585,4.7659499788797527e-07,6.215e-07,210671503945202.84,0.9126269849964685,5.048581285026808e-07,6.215e-07,171356792972550.62,0.9011839944681065,4.6012005143486337e-07,6.215e-07,176450928633377.06,0.902806933124697,5.311952830158914e-07
2486,6.2175e-07,186221578169430.2,0.9057926846688659,4.7663005735417645e-07,6.2175e-07,210567207639172.78,0.9125995515469151,5.049110017313246e-07,6.2175e-07,171263713868156.16,0.9011538936282129,4.601711750207976e-07,6.2175e-07,176367903887749.28,0.9027808598510012,5.312279164409525e-07
2487,6.22e-07,186123927619620.25,0.905763626493062,4.766651538505844e-07,6.22e-07,210462973880284.06,0.9125721209701351,5.049638938397231e-07,6.22e-07,171170695655670.9,0.9011237961324292,4.602223416087347e-07,6.22e-07,176284923304046.66,0.9027547881789912,5.31260521919745e-07
2488,6.222500000000001e-07,186026335459919.1,0.9057345704567896,4.767002874235026e-07,6.222500000000001e-07,210358802628376.97,0.9125446932665529,5.050168048616333e-07,6.222500000000001e-07,171077738297185.06,0.901093701982824,4.602735512574437e-07,6.222500000000001e-07,176201986851706.53,0.9027287181070989,5.312930993830745e-07
2489,6.225000000000001e-07,185928801658700.97,0.9057055165619937,4.767354581180611e-07,6.225000000000001e-07,210254693843324.44,0.9125172684365933,5.050697348324371e-07,6.225000000000001e-07,170984841754816.94,0.9010636111814688,4.6032480402536985e-07,6.225000000000001e-07,176119094500182.38,0.9027026496337531,5.313256487622522e-07
2490,6.2275e-07,185831326184359.47,0.9056764648106206,4.767706659798309e-07,6.2275e-07,210150647485031.94,0.9124898464806834,5.051226837863611e-07,6.2275e-07,170892005990712.8,0.9010335237304365,4.603760999712322e-07,6.2275e-07,176036246218944.2,0.9026765827573803,5.313581699894692e-07
2491,6.23e-07,185733909005307.47,0.9056474152046187,4.768059110548239e-07,6.23e-07,210046663513437.28,0.9124624273992513,5.05175651757961e-07,6.23e-07,170799230967046.7,0.9010034396318033,4.60427439154145e-07,6.23e-07,175953441977477.8,0.9026505174764038,5.313906629942914e-07
2492,6.2325e-07,185636550089977.03,0.9056183677459382,4.768411933886861e-07,6.2325e-07,209942741888511.16,0.9124350111927263,5.052286387826762e-07,6.2325e-07,170706516646020.8,0.9009733588876463,4.6047882163217893e-07,6.2325e-07,175870681745285.62,0.9026244537892437,5.314231277091705e-07
2493,6.235e-07,185539249406819.6,0.9055893224365311,4.768765130266966e-07,6.235e-07,209838882570256.5,0.9124075978615395,5.052816448948528e-07,6.235e-07,170613862989865.1,0.900943281500046,4.6053024746477524e-07,6.235e-07,175787965491886.06,0.9025983916943182,5.314555640640555e-07
2494,6.237500000000001e-07,185442006924305.62,0.9055602792783514,4.769118700155866e-07,6.237500000000001e-07,209735085518708.9,0.9123801874061231,5.053346701290907e-07,6.237500000000001e-07,170521269960837.34,0.9009132074710843,4.605817167104929e-07,6.237500000000001e-07,175705293186813.84,0.9025723311900419,5.314879719901282e-07
2495,6.240000000000001e-07,185344822610924.9,0.9055312382733549,4.769472644001042e-07,6.240000000000001e-07,209631350693936.22,0.9123527798269115,5.05387714520484e-07,6.240000000000001e-07,170428737521223.22,0.9008831368028455,4.6063322942813183e-07,6.240000000000001e-07,175622664799619.72,0.9025462722748265,5.315203514173214e-07
2496,6.2425e-07,185247696435186.44,0.9055021994234992,4.76982696227056e-07,6.2425e-07,209527678056038.72,0.9123253751243394,5.054407781038761e-07,6.2425e-07,170336265633336.12,0.9008530694974164,4.6068478567676637e-07,6.2425e-07,175540080299870.84,0.9025202149470817,5.315527022772004e-07
2497,6.245e-07,185150628365618.25,0.9054731627307439,4.7701816554167e-07,6.245e-07,209424067565149.06,0.9122979732988439,5.054938609142146e-07,6.245e-07,170243854259517.28,0.9008230055568857,4.607363855151137e-07,6.245e-07,175457539657150.16,0.9024941592052133,5.315850244989553e-07
2498,6.2475e-07,185053618370767.62,0.9054441281970499,4.770536723902223e-07,6.2475e-07,209320519181432.28,0.9122705743508627,5.055469629861966e-07,6.2475e-07,170151503362135.53,0.9007929449833442,4.6078802900273135e-07,6.2475e-07,175375042841056.97,0.9024681050476248,5.316173180136596e-07
2499,6.25e-07,184956666419201.06,0.9054150958243808,4.770892168188247e-07,6.25e-07,209217032865085.66,0.9122431782808355,5.056000843545596e-07,6.25e-07,170059212903587.62,0.9007628877788852,4.608397161977214e-07,6.25e-07,175292589821206.56,0.9024420524727166,5.316495827511377e-07
2500,6.252500000000001e-07,184859772479503.97,0.9053860656147016,4.77124798872819e-07,6.252500000000001e-07,209113608576338.72,0.9122157850892031,5.056532250549766e-07,6.252500000000001e-07,169966982846297.75,0.900732833945604,4.6089144715975423e-07,6.252500000000001e-07,175210180567230.47,0.9024160014788865,5.316818186411929e-07
2501,6.255000000000001e-07,184762936520281.0,0.9053570375699788,4.771604185989995e-07,6.255000000000001e-07,209010246275453.28,0.9121883947764083,5.057063851215722e-07,6.255000000000001e-07,169874813152717.84,0.900702783485598,4.609432219483655e-07,6.255000000000001e-07,175127815048776.1,0.9023899520645293,5.317140256141358e-07
2502,6.2575e-07,184666158510155.97,0.9053280116921815,4.771960760429859e-07,6.2575e-07,208906945922723.3,0.9121610073428946,5.057595645900358e-07,6.2575e-07,169782703785327.6,0.9006727364009669,4.6099504062128974e-07,6.2575e-07,175045493235507.0,0.9023639042280368,5.317462035991488e-07
2503,6.26e-07,184569438417771.6,0.9052989879832799,4.772317712512452e-07,6.26e-07,208803707478474.94,0.9121336227891071,5.058127634945728e-07,6.26e-07,169690654706633.97,0.9006426926938126,4.610469032389243e-07,6.26e-07,174963215097102.72,0.9023378579677978,5.317783525265533e-07
2504,6.2625e-07,184472776211789.75,0.9052699664452467,4.772675042694733e-07,6.2625e-07,208700530903066.38,0.9121062411154928,5.058659818711818e-07,6.2625e-07,169598665879171.7,0.9006126523662392,4.610988098600544e-07,6.2625e-07,174880980603258.84,0.9023118132821987,5.3181047232504e-07
2505,6.265000000000001e-07,184376171860891.34,0.9052409470800561,4.773032751442137e-07,6.265000000000001e-07,208597416156888.2,0.9120788623224995,5.059192197540841e-07,6.265000000000001e-07,169506737265503.03,0.9005826154203529,4.611507605440853e-07,6.265000000000001e-07,174798789723687.03,0.9022857701696223,5.318425629248116e-07
2506,6.267500000000001e-07,184279625333776.28,0.9052119298896841,4.773390839216438e-07,6.267500000000001e-07,208494363200362.66,0.9120514864105769,5.05972477179133e-07,6.267500000000001e-07,169414868828217.66,0.9005525818582621,4.612027553497204e-07,6.267500000000001e-07,174716642428114.72,0.9022597286284493,5.318746242545695e-07
2507,6.27e-07,184183136599163.53,0.905182914876109,4.773749306479791e-07,6.27e-07,208391371993944.44,0.9120241133801756,5.060257541810205e-07,6.27e-07,169323060529932.75,0.9005225516820776,4.6125479433726047e-07,6.27e-07,174634538686285.53,0.9022336886570568,5.319066562433926e-07
2508,6.2725e-07,184086705625791.03,0.9051539020413101,4.774108153692719e-07,6.2725e-07,208288442498119.84,0.9119967432317483,5.06079050794545e-07,6.2725e-07,169231312333292.94,0.9004925248939118,4.613068775651393e-07,6.2725e-07,174552478467958.8,0.9022076502538192,5.319386588209984e-07
2509,6.275e-07,183990332382415.62,0.9051248913872694,4.774467381324224e-07,6.275e-07,208185574673407.38,0.9119693759657485,5.061323670556171e-07,6.275e-07,169139624200970.2,0.9004625014958798,4.6135900509319923e-07,6.275e-07,174470461742910.06,0.902181613417108,5.319706319154719e-07
2510,6.2775e-07,183894016837813.25,0.9050958829159701,4.774826989833572e-07,6.2775e-07,208082768480357.53,0.9119420115826314,5.061857029990518e-07,6.2775e-07,169047996095663.9,0.9004324814900988,4.614111769809591e-07,6.2775e-07,174388488480930.56,0.9021555781452922,5.320025754559086e-07
2511,6.280000000000001e-07,183797758960778.72,0.905066876629398,4.775186979686495e-07,6.280000000000001e-07,207980023879552.56,0.911914650082854,5.062390586599189e-07,6.280000000000001e-07,168956427980100.88,0.9004024648786882,4.614633932874313e-07,6.280000000000001e-07,174306558651827.5,0.9021295444367371,5.32034489371133e-07
2512,6.282500000000001e-07,183701558720125.8,0.9050378725295398,4.775547351347085e-07,6.282500000000001e-07,207877340831606.7,0.9118872914668739,5.062924340740122e-07,6.282500000000001e-07,168864919817035.1,0.900372451663769,4.615156540728173e-07,6.282500000000001e-07,174224672225423.94,0.9021035122898055,5.32066373589472e-07
2513,6.285e-07,183605416084687.2,0.9050088706183849,4.775908105277792e-07,6.285e-07,207774719297165.97,0.9118599357351507,5.063458292757348e-07,6.285e-07,168773471569248.06,0.9003424418474655,4.615679593960808e-07,6.285e-07,174142829171558.9,0.9020774817028572,5.320982280388766e-07
2514,6.2875e-07,183509331023314.4,0.9049798708979239,4.776269241951598e-07,6.2875e-07,207672159236908.16,0.9118325828881452,5.063992443011909e-07,6.2875e-07,168682083199548.22,0.9003124354319029,4.616203093165869e-07,6.2875e-07,174061029460087.06,0.9020514526742489,5.321300526489425e-07
2515,6.29e-07,183413303504877.94,0.9049508733701499,4.776630761823633e-07,6.29e-07,207569660611542.94,0.9118052329263201,5.064526791853213e-07,6.29e-07,168590754670771.47,0.9002824324192094,4.616727038951118e-07,6.29e-07,173979273060879.06,0.9020254252023348,5.321618473461231e-07
2516,6.2925e-07,183317333498267.12,0.9049218780370571,4.776992665365626e-07,6.2925e-07,207467223381811.72,0.9117778858501385,5.065061339635635e-07,6.2925e-07,168499485945780.97,0.9002524328115152,4.6172514319002613e-07,6.2925e-07,173897559943821.38,0.9019993992854656,5.32193612060399e-07
2517,6.295000000000001e-07,183221420972390.12,0.9048928849006423,4.777354953045651e-07,6.295000000000001e-07,207364847508487.5,0.911750541660066,5.065596086711551e-07,6.295000000000001e-07,168408276987466.8,0.9002224366109524,4.617776272614652e-07,6.295000000000001e-07,173815890078816.22,0.9019733749219893,5.322253467177056e-07
2518,6.297500000000001e-07,183125565896174.1,0.9048638939629033,4.777717625328122e-07,6.297500000000001e-07,207262532952375.16,0.9117232003565691,5.066131033438314e-07,6.297500000000001e-07,168317127758746.47,0.9001924438196555,4.618301561698094e-07,6.297500000000001e-07,173734263435781.5,0.901947352110251,5.322570512467514e-07
